external_id;name;cycle;area;subarea;country;district;city;campus;duration;ects;modality;regime;language;annual_fee;monthly_fee;enrollment_fee;months_per_year;total_estimate;exams;min_grade;access_routes;career_paths;degree_awarded;qualification_level;qnq_level;eqf_level;accreditation_status;accreditation_entity;accreditation_valid_until;dges_registration;cnaef_code;vacancies;numerus_clausus;scholarships;payment_options;source_url;public_url;description;partners;employment_rate;completion_rate;student_profile;teaching_method;target_audience;student_housing;active;hide_course;hide_price;public_listing;candidaturas
ISCPSI-MCP;Mestrado em Ciências Policiais (ISCPSI);Mestrado;Defesa e Segurança;Ciências Policiais;Portugal;Lisboa;Lisboa;Alcântara;2 anos;120;Presencial;Pós-laboral / concentrado;Português;;;;10;;Não aplicável (exige licenciatura ou equivalente);;"Candidatura direta ao ISCPSI; seleção curricular e eventual entrevista";"Especialista em segurança interna; funções de planeamento e investigação em forças de segurança e outras entidades";Mestre em Ciências Policiais;Nível 7;7;7;Acreditado;A3ES – ciclo de estudos de 2.º ciclo ativo (R/A‑Cr 185/2010/AL01);;R/A-Cr 185/2010/AL01;861;;;"Bolsas da Administração Pública/MAI; eventuais protocolos internacionais";"Pagamento por propina de mestrado (não discriminado publicamente); possibilidade de fracionamento";http://www.iscpsi.pt/Cursos/MestradoEmCienciasPoliciais/Paginas/default.aspx;http://www.iscpsi.pt/Cursos/MestradoEmCienciasPoliciais/Paginas/default.aspx;Mestrado em Ciências Policiais com várias especializações (Segurança Interna, Gestão da Segurança, Criminologia e Investigação Criminal, Gestão Municipal da Segurança, Gestão Civil de Crises). ;"Entidades policiais nacionais e estrangeiras; organismos de segurança interna";;;Oficiais da PSP e outros profissionais licenciados nas áreas de segurança, direito, ciências sociais, etc.;Aulas presenciais modulares, seminários e elaboração de dissertação ou projeto;Profissionais em funções de segurança e candidatos a especialização avançada;;1;0;1;1;"Candidatura direta ao ISCPSI|Fase única||; seleção curricular e eventual entrevista|Fase única||"
ISCPSI-MSP;Mestrado em Segurança Pública (ISCPSI);Mestrado;Defesa e Segurança;Segurança Pública;Portugal;Lisboa;Lisboa;Alcântara;2 anos;120;Presencial;Pós-laboral / concentrado;Português;;;;10;;Não aplicável (exige licenciatura);;"Candidatura local; seleção curricular; pode articular com percursos de oficiais e outros profissionais";"Especialista em políticas e gestão de segurança pública; funções de coordenação em organismos de segurança";Mestre em Segurança Pública;Nível 7;7;7;Acreditado;A3ES – ciclo de estudos de 2.º ciclo ativo (registo R/A‑Cr 264/2021);;R/A-Cr 264/2021;861;;;"Bolsas da Administração Pública/MAI; bolsas institucionais";"Propina de mestrado (não divulgada em detalhe público); possibilidade de pagamento faseado";https://www.psp.pt/Pages/sobre-nos/quem-somos/estabelecimentos-ensino.aspx;https://www.psp.pt/Pages/sobre-nos/quem-somos/estabelecimentos-ensino.aspx;Mestrado em Segurança Pública que completa o percurso académico de formação de oficiais da PSP e de outros profissionais na área da segurança interna. ;"PSP; outros órgãos de polícia criminal e entidades de segurança interna";;;Oficiais e quadros superiores na área da segurança, bem como outros licenciados interessados em segurança pública;Ensino presencial avançado, com forte componente de políticas públicas e estratégia;Profissionais em exercício e candidatos a funções de planeamento e direção em segurança pública;;1;0;1;1;"Candidatura local|Fase única||; seleção curricular|Fase única||; pode articular com percursos de oficiais e outros profissionais|Fase única||"
IEES-EDBAS;Licenciatura em Educação Básica (IEES – Escola Superior de Educação de Fafe);Licenciatura;Educação;Educação Básica;Portugal;Braga;Fafe;Fafe;3 anos;180;Presencial;Diurno;Português;2420;220;195;11;7260;"16 Matemática e 18 Português; 17 Matemática Aplicada às Ciências Sociais e 18 Português";9,5;"Concurso institucional; Maiores de 23; Titulares de CTeSP; Titulares de outros cursos superiores";"Técnico de educação; Prosseguimento para mestrados de ensino (pré‑escolar, 1.º e 2.º ciclos)";Licenciado em Educação Básica;Nível 6;6;6;Acreditado;A3ES – R/A‑Ef 97/2011 com alterações AL01–AL03;;R/A-Ef 97/2011/AL03;142;55;;"Bolsas internas de ação social; Bolsas de mérito";"Propina mensal 220 €; candidatura 95 €; inscrição 195 €; possibilidade de desconto";https://iees.pt/cursos/licenciaturas/educacao-basica/;https://iees.pt/cursos/licenciaturas/educacao-basica/;Licenciatura em Educação Básica que prepara para acesso aos mestrados de habilitação para a docência nos níveis pré‑escolar e 1.º/2.º ciclos do ensino básico. ;"Escolas de educação básica; instituições educativas e projetos socioeducativos";;;Estudantes interessados em carreiras docentes e de intervenção educativa;Aulas presenciais, práticas de ensino supervisionadas e estágio;Jovens que pretendem seguir mestrado de ensino e técnicos de educação;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Titulares de outros cursos superiores|Fase única||"
IEES-DESP;Licenciatura em Desporto (IEES – Escola Superior de Educação de Fafe);Licenciatura;Desporto;Desporto;Portugal;Braga;Fafe;Fafe;3 anos;180;Presencial;Diurno;Português;2420;220;195;11;7260;"18 Português e uma de: 02 Biologia e Geologia; 09 Geografia; 11 História; 17 Matemática Aplicada às Ciências Sociais; 16 Matemática; 19 Matemática A; Pré‑requisito Grupo E – Aptidão Funcional e Física";9,5;"Concurso institucional; Maiores de 23; Titulares de CTeSP; Titulares de outros cursos superiores";"Técnico de exercício físico; Treinador; Gestor desportivo";Licenciado em Desporto;Nível 6;6;6;Acreditado;A3ES – R/A‑Ef 185/2012;;R/A-Ef 185/2012;813;26;;"Bolsas internas de ação social; Bolsas de mérito";"Propina mensal 220 €; candidatura 95 €; inscrição 195 €";https://iees.pt/cursos/licenciaturas/desporto/;https://iees.pt/cursos/licenciaturas/desporto/;Licenciatura em Desporto orientada para treino, exercício físico e gestão desportiva, com pré‑requisito de aptidão física (Grupo E). ;"Clubes e associações desportivas; ginásios; autarquias";;;Estudantes com interesse em desporto, treino e promoção da atividade física;Ensino presencial com grande componente prática e estágios em contexto desportivo;Jovens ativos, atletas e interessados em carreiras no setor do desporto;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Titulares de outros cursos superiores|Fase única||"
IEES-GEST;Licenciatura em Gestão (IEES – Escola Superior de Gestão);Licenciatura;Gestão e Administração;Gestão;Portugal;Braga;Fafe;Fafe;3 anos;180;Presencial;Diurno;Português;2420;220;195;11;2640;"Economia; Matemática A; Matemática Aplicada às Ciências Sociais; Português (conforme edital)";9,5;"Concurso institucional; Maiores de 23; Titulares de CTeSP; Titulares de outros cursos superiores";"Gestor; Técnico administrativo; Empreendedor";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – novo plano de estudos homologado em 2026;;R/A-Ef 3247/2011;345;35;;"Bolsas internas de ação social; Bolsas de mérito";"Propina mensal típica de licenciatura (220 € indicativa); candidatura 95 €; inscrição 195 €";https://iees.pt;https://iees.pt;Licenciatura em Gestão da Escola Superior de Gestão do IEES, com estrutura curricular atualizada em 2026. ;"Empresas privadas; administração local; organizações do terceiro setor";;;Estudantes interessados em gestão, contabilidade, finanças e empreendedorismo;Aulas presenciais com projetos práticos e ligação ao tecido empresarial regional;Jovens da região do Ave/Minho e de todo o país que procuram uma formação em gestão;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de CTeSP|Fase única||; Titulares de outros cursos superiores|Fase única||"
AM-INF;Mestrado Integrado em Ciências Militares – Infantaria;Mestrado integrado;Ciências Militares;Infantaria;Portugal;Lisboa;Amadora;Lisboa / Amadora;3 anos;180;Presencial;Regime de internato (militar);Português;;;;;;"16 Matemática e 18 Português; ou 19 Matemática A e 18 Português";;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas); requisitos de acesso ao ensino superior";Oficial do quadro permanente do Exército (Infantaria);Mestre em Ciências Militares;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;7711/L323;863;;;"Frequência gratuita; alunos auferem vencimento (regime militar)";;https://academiamilitar.pt/ensino/mestrados-integrados.html;https://academiamilitar.pt/infantaria.html;Ciclo de estudos integrado de formação inicial dos oficiais do quadro permanente do Exército na especialidade de Infantaria. Confere o grau de mestre em Ciências Militares.;;;;Estudantes com aptidão física e psicológica, espírito de liderança e vocação para o comando de unidades de Infantaria do Exército.;Ensino superior público militar, presencial e em regime de internato, na Academia Militar, com formação académica, militar e física específica de Infantaria.;Candidatos ao concurso local da Academia Militar que pretendam ingressar nos quadros permanentes de oficiais de Infantaria do Exército.;;1;0;1;1;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas)|Fase única||; requisitos de acesso ao ensino superior|Fase única||"
AM-CAV;Mestrado Integrado em Ciências Militares – Cavalaria;Mestrado integrado;Ciências Militares;Cavalaria;Portugal;Lisboa;Amadora;Lisboa / Amadora;3 anos;180;Presencial;Regime de internato (militar);Português;;;;;;"16 Matemática e 18 Português; ou 19 Matemática A e 18 Português";;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas); requisitos de acesso ao ensino superior";Oficial do quadro permanente do Exército (Cavalaria);Mestre em Ciências Militares;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;7711/L323;863;;;"Frequência gratuita; alunos auferem vencimento (regime militar)";;https://academiamilitar.pt/ensino/mestrados-integrados.html;https://academiamilitar.pt/curso-de-ciencias-militares-na-especialidade-de-cavalaria.html;Formação inicial dos oficiais do quadro permanente do Exército na especialidade de Cavalaria, conferindo o grau de mestre em Ciências Militares.;;;;Estudantes com aptidão física e psicológica, espírito de liderança e vocação para o comando de unidades de Cavalaria do Exército.;Ensino superior público militar, presencial e em regime de internato, na Academia Militar, com formação académica, militar e física específica de Cavalaria.;Candidatos ao concurso local da Academia Militar que pretendam ingressar nos quadros permanentes de oficiais de Cavalaria do Exército.;;1;0;1;1;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas)|Fase única||; requisitos de acesso ao ensino superior|Fase única||"
AM-SEG;Mestrado Integrado em Ciências Militares – Segurança (GNR);Mestrado integrado;Ciências Militares;Segurança (GNR);Portugal;Lisboa;Amadora;Lisboa / Amadora;3 anos;180;Presencial;Regime de internato (militar);Português;;;;;;"16 Matemática e 18 Português; ou 19 Matemática A e 18 Português";;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas); requisitos de acesso ao ensino superior";Oficial do quadro permanente da Guarda Nacional Republicana;Mestre em Ciências Militares;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;7711/L324;863;;;"Frequência gratuita; alunos auferem vencimento (regime militar)";;https://academiamilitar.pt/ensino/mestrados-integrados.html;https://academiamilitar.pt/curso-de-ciencias-militares-na-especialidade-de-seguranca.html;Formação inicial dos oficiais do quadro permanente da GNR (especialidade de Segurança), conferindo o grau de mestre em Ciências Militares.;;;;Estudantes com aptidão física e psicológica, espírito de liderança e vocação para o comando de unidades da Guarda Nacional Republicana.;Ensino superior público militar, presencial e em regime de internato, na Academia Militar, com formação académica, militar e física orientada para a GNR.;Candidatos ao concurso local da Academia Militar que pretendam ingressar nos quadros permanentes de oficiais da GNR (ramo Segurança).;;1;0;1;1;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas)|Fase única||; requisitos de acesso ao ensino superior|Fase única||"
EN-MAR;Mestrado Integrado em Ciências Militares Navais – Marinha;Mestrado integrado;Ciências Militares Navais;Marinha;Portugal;Setúbal;Almada;Base Naval de Lisboa – Alfeite;5 anos (Licenciatura + Mestrado);300;Presencial;Regime de internato (militar);Português;;;;;;;;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas); requisitos de acesso ao ensino superior";Oficial da Marinha (classe de Marinha);Mestre em Ciências Militares Navais;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;R/A-Ef 57/2011/AL01;863;;;"Frequência gratuita; alunos auferem vencimento (regime militar)";;https://escolanaval.marinha.pt/pt/ensino_web/mestradosintegrados/Paginas/marinha.aspx;https://escolanaval.marinha.pt/;"Formação inicial dos oficiais da Marinha na classe de Marinha; navegação, tática naval, comunicações e liderança. Confere o grau de mestre em Ciências Militares Navais.";;;;Jovens com forte aptidão para as ciências exatas (matemática e física), boa condição física e psicológica, vocação para a vida no mar e para a liderança, dispostos a assumir o compromisso militar e a disciplina inerente à carreira de oficial da Marinha.;Ensino presencial em regime de internato militar na Escola Naval (Base Naval de Lisboa – Alfeite), combinando formação académica (unidades curriculares de ciências exatas, navegação, teoria do navio e ciências sociais e jurídicas) com formação militar-naval, educação física, viagens de instrução e estágios profissionais a bordo de navios da Marinha.;Candidatos que pretendem ingressar nos Quadros Permanentes da Marinha como oficiais da classe de Marinha, exercendo funções de comando de navios e unidades, navegação, comunicações, tática naval, hidrografia e autoridade marítima.;;1;0;1;1;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas)|Fase única||; requisitos de acesso ao ensino superior|Fase única||"
EN-ENGNAV;Mestrado Integrado em Ciências Militares Navais – Engenharia Naval (ramo de Mecânica);Mestrado integrado;Ciências Militares Navais;Engenharia Naval – Mecânica;Portugal;Setúbal;Almada;Base Naval de Lisboa – Alfeite;5 anos (Licenciatura + Mestrado);300;Presencial;Regime de internato (militar);Português;;;;;;;;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas); requisitos de acesso ao ensino superior";Oficial engenheiro naval (ramo de Mecânica);Mestre em Ciências Militares Navais;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;520;;;"Frequência gratuita; alunos auferem vencimento (regime militar)";;https://escolanaval.marinha.pt/pt/ensino_web/mestradosintegrados/Paginas/marinha.aspx;https://escolanaval.marinha.pt/;Formação de oficiais engenheiros navais no ramo de Mecânica, para a operação e manutenção dos sistemas de propulsão e auxiliares dos navios da Marinha.;;;;Jovens com elevada aptidão para a matemática, física e engenharia, boa condição física e psicológica, vocação para a área técnica e para a liderança, dispostos a assumir o compromisso e a disciplina militar.;Ensino presencial em regime de internato militar na Escola Naval, com forte componente técnica de engenharia (mecânica, sistemas e propulsão naval) articulada com formação militar-naval, educação física e viagens de instrução e estágios a bordo.;Candidatos que pretendem ingressar nos Quadros Permanentes da Marinha como oficiais engenheiros navais (ramo de Mecânica), responsáveis pela gestão técnica e manutenção dos sistemas de propulsão e mecânicos dos navios.;;1;0;1;1;"Concurso de admissão das Forças Armadas (provas de conhecimentos, físicas, médicas e psicológicas)|Fase única||; requisitos de acesso ao ensino superior|Fase única||"
